product_id,date,competitor_a_price,competitor_b_price,competitor_c_price,competitor_avg_price
P0285,2025-10-01,11101.07,11474.23,13111.5,11895.6
P0285,2025-10-08,11292.34,11025.14,12320.25,11545.91
P0285,2025-10-15,12442.18,11890.89,13283.48,12538.85
P0285,2025-10-22,12088.9,12845.51,12481.81,12472.07
P0285,2025-10-29,11168.16,12601.84,12734.46,12168.15
P0285,2025-11-05,12356.34,11799.55,12880.13,12345.34
P0285,2025-11-12,12765.69,12976.61,13158.31,12966.87
P0285,2025-11-19,12942.15,12104.64,11661.33,12236.04
P0285,2025-11-26,11116.73,11221.69,13183.07,11840.5
P0285,2025-12-03,12593.54,11462.21,11185.59,11747.11
P0285,2025-12-10,12437.95,10928.36,12781.61,12049.31
P0285,2025-12-17,10852.98,10988.23,13206.74,11682.65
P0285,2025-12-24,10879.43,12165.36,13202.35,12082.38
P0285,2025-12-31,12744.59,12317.51,12441.39,12501.16
P0286,2025-01-01,1838.52,1977.26,1946.35,1920.71
P0286,2025-01-08,2042.9,1776.04,1877.72,1898.89
P0286,2025-01-15,1810.68,1862.93,1874.08,1849.23
P0286,2025-01-22,1991.68,1733.24,2021.26,1915.39
P0286,2025-01-29,1996.6,1826.52,1838.19,1887.1
P0286,2025-02-05,2012.87,1889.59,2057.28,1986.58
P0286,2025-02-12,2031.74,1727.23,1891.99,1883.65
P0286,2025-02-19,1776.1,1935.86,1784.42,1832.13
P0286,2025-02-26,2000.85,1834.18,2131.95,1988.99
P0286,2025-03-05,1876.17,1869.73,1987.14,1911.01
P0286,2025-03-12,2037.75,2042.33,1878.56,1986.21
P0286,2025-03-19,1893.98,1761.04,2083.51,1912.84
P0286,2025-03-26,2007.25,1754.99,1760.24,1840.83
P0286,2025-04-02,1861.87,1893.34,2087.25,1947.49
P0286,2025-04-09,2017.93,2078.16,1924.39,2006.83
P0286,2025-04-16,1788.37,1929.24,1772.38,1830.0
P0286,2025-04-23,1896.47,1944.72,1866.78,1902.66
P0286,2025-04-30,1860.77,1726.74,2022.89,1870.13
P0286,2025-05-07,1829.05,1775.56,2136.18,1913.6
P0286,2025-05-14,1687.45,1959.89,1969.36,1872.23
P0286,2025-05-21,1788.8,2070.84,2060.18,1973.27
P0286,2025-05-28,1886.78,1864.1,2103.24,1951.37
P0286,2025-06-04,1894.07,2083.74,2094.27,2024.03
P0286,2025-06-11,1720.93,1899.48,1826.89,1815.77
P0286,2025-06-18,2049.34,1775.78,2053.45,1959.52
P0286,2025-06-25,1766.35,1745.44,1831.31,1781.03
P0286,2025-07-02,1776.49,1920.9,1916.48,1871.29
P0286,2025-07-09,1728.06,1756.76,2047.83,1844.22
P0286,2025-07-16,1824.61,1942.8,1946.96,1904.79
P0286,2025-07-23,1686.28,1761.23,2113.37,1853.63
P0286,2025-07-30,2032.86,2062.66,2075.49,2057.0
P0286,2025-08-06,1742.21,1935.26,2121.14,1932.87
P0286,2025-08-13,1733.23,2074.39,1853.48,1887.03
P0286,2025-08-20,1981.36,1895.43,1799.77,1892.19
P0286,2025-08-27,1818.26,1837.5,1901.65,1852.47
P0286,2025-09-03,1948.55,1876.63,2039.83,1955.0
P0286,2025-09-10,1753.53,2091.75,1766.33,1870.54
P0286,2025-09-17,1828.76,2082.09,2013.96,1974.94
P0286,2025-09-24,1797.79,2067.13,1865.69,1910.2
P0286,2025-10-01,2031.67,1898.0,1781.64,1903.77
P0286,2025-10-08,1954.4,1838.0,2043.5,1945.3
P0286,2025-10-15,1824.21,1935.65,2086.95,1948.94
P0286,2025-10-22,1821.07,1919.67,2070.92,1937.22
P0286,2025-10-29,1744.3,2075.45,1908.15,1909.3
P0286,2025-11-05,2041.3,1767.36,1836.85,1881.84
P0286,2025-11-12,1737.57,1838.48,2111.85,1895.97
P0286,2025-11-19,2043.96,2005.09,2055.45,2034.83
P0286,2025-11-26,1963.69,1995.83,2113.87,2024.46
P0286,2025-12-03,1767.72,1763.55,2097.82,1876.36
P0286,2025-12-10,2020.24,1818.93,1991.2,1943.46
P0286,2025-12-17,1911.73,2056.2,2078.69,2015.54
P0286,2025-12-24,2055.52,1874.02,1914.29,1947.94
P0286,2025-12-31,1930.3,1815.44,1910.61,1885.45
P0287,2025-01-01,2045.54,2306.33,2292.69,2214.85
P0287,2025-01-08,2203.35,1954.47,2165.57,2107.8
P0287,2025-01-15,2250.29,2092.51,2088.91,2143.9
P0287,2025-01-22,1999.33,2198.37,2246.76,2148.15
P0287,2025-01-29,2038.1,2194.67,2321.96,2184.91
P0287,2025-02-05,2008.1,2238.61,1973.29,2073.33
P0287,2025-02-12,2082.71,1970.2,2004.52,2019.14
P0287,2025-02-19,1980.44,2179.0,2197.98,2119.14
P0287,2025-02-26,2205.51,2173.33,2264.15,2214.33
P0287,2025-03-05,2022.91,2143.88,2269.94,2145.58
P0287,2025-03-12,1936.66,1963.51,2147.45,2015.87
P0287,2025-03-19,1926.14,2291.91,2293.35,2170.47
P0287,2025-03-26,2287.19,2072.14,2264.7,2208.01
P0287,2025-04-02,2151.7,2158.22,2055.44,2121.79
P0287,2025-04-09,1895.3,1958.32,1999.43,1951.02
P0287,2025-04-16,2278.08,1993.63,2285.87,2185.86
P0287,2025-04-23,2154.6,2337.68,2184.25,2225.51
P0287,2025-04-30,2167.55,1987.03,2345.18,2166.59
P0287,2025-05-07,1984.91,2281.42,2101.74,2122.69
P0287,2025-05-14,1978.72,2040.27,2365.08,2128.02
P0287,2025-05-21,2246.26,2006.8,2014.62,2089.23
P0287,2025-05-28,1914.52,2133.4,2197.52,2081.81
P0287,2025-06-04,2175.04,2009.81,2065.58,2083.48
P0287,2025-06-11,2142.3,2269.14,2133.67,2181.7
P0287,2025-06-18,2279.95,1987.7,1962.26,2076.64
P0287,2025-06-25,2101.01,1978.17,2061.63,2046.94
P0287,2025-07-02,2187.21,2139.47,2042.87,2123.18
P0287,2025-07-09,2076.61,2115.63,1991.87,2061.37
P0287,2025-07-16,2141.07,2034.64,2130.49,2102.07
P0287,2025-07-23,1961.6,2209.84,2202.44,2124.63
P0287,2025-07-30,1918.17,2005.98,2016.15,1980.1
P0287,2025-08-06,2143.63,2096.18,2366.08,2201.96
P0287,2025-08-13,1939.97,2010.3,2310.93,2087.07
P0287,2025-08-20,2072.01,2135.25,2180.81,2129.36
P0287,2025-08-27,2160.34,2209.88,2340.4,2236.87
P0287,2025-09-03,2204.97,1956.34,2233.5,2131.6
P0287,2025-09-10,2160.03,1978.26,2012.43,2050.24
P0287,2025-09-17,2302.46,2131.08,1993.02,2142.19
P0287,2025-09-24,2199.87,2235.59,2320.82,2252.09
P0287,2025-10-01,2051.1,2185.42,2015.1,2083.87
P0287,2025-10-08,2089.67,2126.91,2092.24,2102.94
P0287,2025-10-15,2203.84,1958.15,2229.77,2130.59
P0287,2025-10-22,2117.18,2079.05,2246.73,2147.65
P0287,2025-10-29,2143.99,2307.87,2155.75,2202.54
P0287,2025-11-05,2175.53,2269.34,2276.91,2240.59
P0287,2025-11-12,2213.34,2334.0,2175.44,2240.93
P0287,2025-11-19,2048.32,2251.74,2303.91,2201.32
P0287,2025-11-26,2214.41,1991.96,2256.69,2154.35
P0287,2025-12-03,1898.85,2204.88,2307.79,2137.17
P0287,2025-12-10,2212.11,2147.49,2084.12,2147.91
P0287,2025-12-17,2223.98,1982.49,2280.54,2162.34
P0287,2025-12-24,2175.23,2097.74,2332.6,2201.86
P0287,2025-12-31,2127.24,2235.39,2075.44,2146.02
P0288,2025-01-01,13745.5,12695.52,14295.4,13578.81
P0288,2025-01-08,14162.2,13554.31,13364.42,13693.64
P0288,2025-01-15,13575.98,13906.8,14531.59,14004.79
P0288,2025-01-22,14699.51,15140.58,15088.09,14976.06
P0288,2025-01-29,12397.65,14838.93,13645.46,13627.35
P0288,2025-02-05,12509.32,13959.01,13215.58,13227.97
P0288,2025-02-12,13425.83,15046.78,13609.7,14027.44
P0288,2025-02-19,12673.44,13616.85,14800.6,13696.96
P0288,2025-02-26,12572.59,14883.74,14266.17,13907.5
P0288,2025-03-05,14696.99,13417.1,14677.99,14264.03
P0288,2025-03-12,14557.11,12532.2,14281.33,13790.21
P0288,2025-03-19,14380.63,13258.33,15368.48,14335.81
P0288,2025-03-26,14004.98,13110.03,13176.74,13430.58
P0288,2025-04-02,13157.78,14363.88,15233.39,14251.68
P0288,2025-04-09,12335.49,12966.1,15246.37,13515.99
P0288,2025-04-16,14881.95,14646.92,14886.19,14805.02
P0288,2025-04-23,12508.57,13134.88,14885.28,13509.58
P0288,2025-04-30,12455.52,13084.6,14755.67,13431.93
P0288,2025-05-07,14968.1,14669.32,13762.61,14466.68
P0288,2025-05-14,13716.62,15195.62,14754.46,14555.57
P0288,2025-05-21,13508.55,14497.46,14816.67,14274.23
P0288,2025-05-28,14027.47,14267.95,12900.84,13732.09
P0288,2025-06-04,12907.97,15064.12,14307.0,14093.03
P0288,2025-06-11,14408.71,14893.01,14701.32,14667.68
P0288,2025-06-18,12451.36,14587.08,14052.59,13697.01
P0288,2025-06-25,13936.7,14887.59,12839.28,13887.86
P0288,2025-07-02,12633.95,14449.88,15264.24,14116.02
P0288,2025-07-09,14625.71,12524.55,13680.51,13610.26
P0288,2025-07-16,14750.47,12915.61,12975.88,13547.32
P0288,2025-07-23,12543.29,14677.14,14733.46,13984.63
P0288,2025-07-30,12715.06,13942.64,14764.41,13807.37
P0288,2025-08-06,14258.45,13133.56,14233.16,13875.06
P0288,2025-08-13,12717.31,14745.18,14484.04,13982.18
P0288,2025-08-20,14731.45,12708.65,14916.75,14118.95
P0288,2025-08-27,14626.43,14579.22,14557.7,14587.78
P0288,2025-09-03,12699.24,14142.17,13557.64,13466.35
P0288,2025-09-10,13190.72,13981.77,13346.25,13506.25
P0288,2025-09-17,13351.53,12678.19,12922.65,12984.12
P0288,2025-09-24,13498.75,14969.39,15157.75,14541.96
P0288,2025-10-01,14007.32,12772.79,15046.33,13942.15
P0288,2025-10-08,14011.56,14585.99,15564.79,14720.78
P0288,2025-10-15,12343.93,12993.04,14797.17,13378.05
P0288,2025-10-22,14779.59,14634.96,13821.02,14411.86
P0288,2025-10-29,13230.48,12604.33,12949.55,12928.12
P0288,2025-11-05,12793.84,14616.13,14701.84,14037.27
P0288,2025-11-12,13474.56,14205.03,13043.21,13574.27
P0288,2025-11-19,13732.28,12835.72,14330.72,13632.91
P0288,2025-11-26,14176.54,14932.49,12855.35,13988.13
P0288,2025-12-03,14359.01,12803.97,14955.81,14039.6
P0288,2025-12-10,14134.47,13551.22,12938.83,13541.51
P0288,2025-12-17,14920.01,13856.14,13122.27,13966.14
P0288,2025-12-24,12276.54,13875.38,13078.24,13076.72
P0288,2025-12-31,12382.87,15154.88,14956.67,14164.81
P0289,2025-01-01,19040.83,18681.92,20574.05,19432.27
P0289,2025-01-08,17458.96,19932.24,21202.72,19531.31
P0289,2025-01-15,19693.09,17819.08,18910.77,18807.65
P0289,2025-01-22,18834.67,21581.27,21268.04,20561.33
P0289,2025-01-29,17602.97,20096.14,19939.84,19212.98
P0289,2025-02-05,17630.45,20660.5,21814.44,20035.13
P0289,2025-02-12,17424.12,18837.96,18523.71,18261.93
P0289,2025-02-19,17449.18,19351.41,20613.45,19138.01
P0289,2025-02-26,18827.06,21162.56,19732.51,19907.38
P0289,2025-03-05,19290.89,20733.24,18364.74,19462.96
P0289,2025-03-12,19194.89,21298.5,20545.72,20346.37
P0289,2025-03-19,21180.12,20265.8,19719.97,20388.63
P0289,2025-03-26,18873.86,18792.94,21291.44,19652.75
P0289,2025-04-02,17374.02,20969.13,19294.67,19212.61
P0289,2025-04-09,21210.08,21411.06,18335.44,20318.86
P0289,2025-04-16,19250.57,21160.47,18153.47,19521.5
P0289,2025-04-23,19224.15,19366.82,19620.4,19403.79
P0289,2025-04-30,18623.13,21500.41,21506.67,20543.4
P0289,2025-05-07,19226.56,18153.23,20515.43,19298.41
P0289,2025-05-14,18548.84,18890.71,21736.32,19725.29
P0289,2025-05-21,20220.18,19845.99,18504.51,19523.56
P0289,2025-05-28,20293.49,17906.14,19357.77,19185.8
P0289,2025-06-04,20971.12,21360.75,20740.97,21024.28
P0289,2025-06-11,18974.26,20978.66,20053.66,20002.19
P0289,2025-06-18,20370.72,21417.97,19479.0,20422.56
P0289,2025-06-25,20451.01,19932.38,19397.74,19927.04
P0289,2025-07-02,18511.94,21019.66,19914.4,19815.33
P0289,2025-07-09,20164.97,20106.16,18859.7,19710.28
P0289,2025-07-16,19375.72,20472.05,18414.43,19420.73
P0289,2025-07-23,19980.23,18398.23,20909.39,19762.62
P0289,2025-07-30,17797.64,18933.78,20509.12,19080.18
P0289,2025-08-06,20604.69,21624.92,20062.36,20763.99
P0289,2025-08-13,19036.09,18656.05,18903.05,18865.06
P0289,2025-08-20,17891.37,18873.35,21438.04,19400.92
P0289,2025-08-27,17735.2,20185.35,18648.91,18856.49
P0289,2025-09-03,21012.77,21413.39,19478.52,20634.89
P0289,2025-09-10,18739.49,20650.91,18280.51,19223.64
P0289,2025-09-17,19407.08,19126.77,20550.79,19694.88
P0289,2025-09-24,20974.87,19497.68,21057.98,20510.18
P0289,2025-10-01,17844.81,21419.62,21065.13,20109.85
P0289,2025-10-08,17795.03,19428.26,19606.73,18943.34
P0289,2025-10-15,18177.64,20196.74,21311.95,19895.44
P0289,2025-10-22,18442.42,18148.24,21727.45,19439.37
P0289,2025-10-29,19806.61,18886.93,19958.61,19550.72
P0289,2025-11-05,18546.06,19902.9,21663.17,20037.38
P0289,2025-11-12,19282.73,20943.59,20748.37,20324.9
P0289,2025-11-19,18939.39,18671.04,20900.15,19503.53
P0289,2025-11-26,19766.54,19053.0,21254.64,20024.73
P0289,2025-12-03,21244.03,19200.27,20504.97,20316.42
P0289,2025-12-10,18532.98,21171.37,21764.39,20489.58
P0289,2025-12-17,20462.28,20869.7,21940.08,21090.69
P0289,2025-12-24,18318.07,20792.89,21415.51,20175.49
P0289,2025-12-31,18611.81,19727.99,18264.37,18868.06
P0290,2025-01-01,12907.88,13667.07,14378.38,13651.11
P0290,2025-01-08,12816.72,13588.3,13357.19,13254.07
P0290,2025-01-15,14027.13,14924.86,14997.69,14649.89
P0290,2025-01-22,14438.62,14031.04,13111.44,13860.37
P0290,2025-01-29,13267.12,12914.13,13551.83,13244.36
P0290,2025-02-05,12417.78,14251.29,14925.91,13864.99
P0290,2025-02-12,14114.21,13825.89,13035.01,13658.37
P0290,2025-02-19,12994.42,13371.84,13256.98,13207.75
P0290,2025-02-26,13189.47,12729.44,15157.21,13692.04
P0290,2025-03-05,14833.55,14950.88,13710.96,14498.46
P0290,2025-03-12,13980.85,14763.15,14774.99,14506.33
P0290,2025-03-19,12911.65,14262.78,13260.48,13478.3
P0290,2025-03-26,14264.13,13565.02,14565.23,14131.46
P0290,2025-04-02,13084.18,14292.68,13883.62,13753.49
P0290,2025-04-09,13190.77,12926.27,14228.52,13448.52
P0290,2025-04-16,13194.71,13356.7,13624.48,13391.96
P0290,2025-04-23,12441.12,12757.59,14531.79,13243.5
P0290,2025-04-30,13829.7,14516.2,13834.03,14059.98
P0290,2025-05-07,13306.64,14575.07,13738.57,13873.43
P0290,2025-05-14,13724.96,13501.92,14518.64,13915.17
P0290,2025-05-21,12486.02,15093.99,13376.29,13652.1
P0290,2025-05-28,12875.12,14681.57,13173.3,13576.66
P0290,2025-06-04,12383.92,14085.53,14660.3,13709.92
P0290,2025-06-11,13239.1,13747.39,14426.65,13804.38
P0290,2025-06-18,14044.6,12468.02,13386.78,13299.8
P0290,2025-06-25,14101.51,14319.73,13869.03,14096.76
P0290,2025-07-02,14559.07,14113.6,13130.21,13934.29
P0290,2025-07-09,12660.15,13162.33,14700.21,13507.56
P0290,2025-07-16,12972.47,13951.53,14629.26,13851.09
P0290,2025-07-23,12290.84,14417.84,14444.7,13717.79
P0290,2025-07-30,12944.55,14232.84,14505.84,13894.41
P0290,2025-08-06,14109.69,13445.23,13275.04,13609.99
P0290,2025-08-13,14889.71,13056.1,12970.7,13638.84
P0290,2025-08-20,13834.07,13947.57,14131.41,13971.02
P0290,2025-08-27,13513.01,13676.65,14611.06,13933.57
P0290,2025-09-03,13383.36,13181.97,14965.39,13843.57
P0290,2025-09-10,14829.93,14296.53,13316.23,14147.56
P0290,2025-09-17,14466.28,13903.33,13112.42,13827.34
P0290,2025-09-24,14353.67,12685.89,15076.73,14038.76
P0290,2025-10-01,13682.28,14830.22,14589.04,14367.18
P0290,2025-10-08,12185.84,14193.91,14491.9,13623.88
P0290,2025-10-15,12864.87,14397.44,15385.26,14215.86
P0290,2025-10-22,13225.59,14828.99,13879.72,13978.1
P0290,2025-10-29,13045.92,14428.48,14509.5,13994.63
P0290,2025-11-05,12417.81,14760.26,12983.8,13387.29
P0290,2025-11-12,13997.63,14285.15,13956.48,14079.75
P0290,2025-11-19,12905.44,14478.15,14772.35,14051.98
P0290,2025-11-26,14486.07,15064.81,14759.88,14770.25
P0290,2025-12-03,14546.28,14484.25,12856.58,13962.37
P0290,2025-12-10,14527.33,14263.33,13024.88,13938.51
P0290,2025-12-17,13857.03,13000.81,13321.52,13393.12
P0290,2025-12-24,14436.77,12593.46,12741.87,13257.37
P0290,2025-12-31,13955.21,12890.84,13142.5,13329.52
P0291,2025-01-01,8049.34,8029.99,7638.32,7905.88
P0291,2025-01-08,8473.22,8330.41,7930.38,8244.67
P0291,2025-01-15,8190.29,7972.5,8574.43,8245.74
P0291,2025-01-22,8161.5,8127.99,8749.12,8346.2
P0291,2025-01-29,8600.44,8011.47,7739.79,8117.23
P0291,2025-02-05,8114.59,7386.11,7880.14,7793.61
P0291,2025-02-12,7652.34,8292.11,7739.13,7894.53
P0291,2025-02-19,7252.12,8362.69,8613.69,8076.17
P0291,2025-02-26,7481.03,7721.2,7640.63,7614.29
P0291,2025-03-05,7504.43,7357.42,8723.78,7861.88
P0291,2025-03-12,8084.86,7672.8,7574.62,7777.43
P0291,2025-03-19,8160.26,8247.45,8293.68,8233.8
P0291,2025-03-26,7989.81,7694.94,8539.95,8074.9
P0291,2025-04-02,8153.72,7305.1,8044.74,7834.52
P0291,2025-04-09,8306.37,7284.42,7979.51,7856.77
P0291,2025-04-16,7100.11,7191.0,8755.84,7682.32
P0291,2025-04-23,7892.39,8323.51,7549.64,7921.85
P0291,2025-04-30,7789.93,8648.34,7779.79,8072.69
P0291,2025-05-07,8421.58,8172.84,8625.26,8406.56
P0291,2025-05-14,8435.38,7507.03,7437.44,7793.28
P0291,2025-05-21,8343.44,7738.62,8312.62,8131.56
P0291,2025-05-28,7044.76,7244.57,8718.67,7669.33
P0291,2025-06-04,7338.32,8214.19,7823.08,7791.86
P0291,2025-06-11,7165.69,8622.44,8605.85,8131.33
P0291,2025-06-18,7877.1,8363.73,7508.41,7916.41
P0291,2025-06-25,7837.4,7788.37,7734.59,7786.79
P0291,2025-07-02,7267.43,8153.25,8000.31,7807.0
P0291,2025-07-09,7168.48,8270.58,8237.97,7892.34
P0291,2025-07-16,7926.91,7822.85,7945.92,7898.56
P0291,2025-07-23,7634.5,7829.95,8336.0,7933.48
P0291,2025-07-30,7736.12,8770.41,7941.5,8149.34
P0291,2025-08-06,7889.5,8559.49,7881.21,8110.07
P0291,2025-08-13,8352.07,8388.75,7933.09,8224.64
P0291,2025-08-20,7356.63,8597.53,8939.31,8297.82
P0291,2025-08-27,7088.44,8216.09,7567.8,7624.11
P0291,2025-09-03,7880.12,8714.93,7406.35,8000.47
P0291,2025-09-10,7978.57,7383.66,8834.76,8065.66
P0291,2025-09-17,8282.85,7991.95,7469.24,7914.68
P0291,2025-09-24,7063.93,8384.93,7629.0,7692.62
P0291,2025-10-01,8096.74,7419.53,8202.84,7906.37
P0291,2025-10-08,7543.63,7827.32,8109.35,7826.77
P0291,2025-10-15,7318.56,7926.59,7508.81,7584.65
P0291,2025-10-22,8585.54,7237.07,7738.72,7853.78
P0291,2025-10-29,7968.37,8079.95,8758.52,8268.95
P0291,2025-11-05,7787.21,7637.02,8078.9,7834.38
P0291,2025-11-12,7660.13,7498.57,8213.31,7790.67
P0291,2025-11-19,7048.66,7685.47,8424.95,7719.69
P0291,2025-11-26,7988.9,8396.1,8051.18,8145.39
P0291,2025-12-03,8055.72,7708.71,8083.73,7949.39
P0291,2025-12-10,7805.72,7362.74,7984.22,7717.56
P0291,2025-12-17,8039.77,8206.96,8323.08,8189.94
P0291,2025-12-24,7787.57,7608.22,7378.55,7591.45
P0291,2025-12-31,7216.16,7783.38,8862.28,7953.94
P0292,2025-01-01,9481.19,10382.42,10210.06,10024.56
P0292,2025-01-08,10848.46,11078.6,10996.67,10974.58
P0292,2025-01-15,10184.77,10530.71,10688.69,10468.06
P0292,2025-01-22,10226.02,10714.24,11205.34,10715.2
P0292,2025-01-29,9613.77,9650.86,9752.98,9672.54
P0292,2025-02-05,9398.97,10596.13,9900.03,9965.04
P0292,2025-02-12,9713.65,10053.48,9625.97,9797.7
P0292,2025-02-19,11166.2,10562.43,11548.96,11092.53
P0292,2025-02-26,9167.72,11192.81,10229.11,10196.55
P0292,2025-03-05,9670.22,9635.07,10983.62,10096.3
P0292,2025-03-12,10381.45,10600.22,10487.04,10489.57
P0292,2025-03-19,11088.05,10520.48,9556.19,10388.24
P0292,2025-03-26,10416.77,9594.91,9969.71,9993.8
P0292,2025-04-02,10699.29,10366.87,11388.32,10818.16
P0292,2025-04-09,9459.52,9855.83,11089.1,10134.82
P0292,2025-04-16,10667.39,10459.71,9841.19,10322.76
P0292,2025-04-23,10552.82,10924.35,11135.96,10871.04
P0292,2025-04-30,9681.47,11301.56,9841.33,10274.79
P0292,2025-05-07,9577.72,10956.51,10882.55,10472.26
P0292,2025-05-14,10338.6,10451.48,11025.92,10605.33
P0292,2025-05-21,9299.57,10743.94,9863.02,9968.84
P0292,2025-05-28,10737.22,10609.27,9667.08,10337.86
P0292,2025-06-04,9376.66,10445.33,9555.01,9792.33
P0292,2025-06-11,9286.77,9578.14,11261.36,10042.09
P0292,2025-06-18,10819.04,11247.03,9738.25,10601.44
P0292,2025-06-25,9738.55,10112.77,10423.56,10091.63
P0292,2025-07-02,9925.68,11182.07,10138.76,10415.5
P0292,2025-07-09,10358.58,9685.48,11129.34,10391.13
P0292,2025-07-16,9508.24,9720.02,10395.6,9874.62
P0292,2025-07-23,10221.37,9759.69,9887.38,9956.15
P0292,2025-07-30,9622.22,9359.32,10636.02,9872.52
P0292,2025-08-06,9924.04,9889.63,9918.06,9910.58
P0292,2025-08-13,9759.15,10686.65,10264.98,10236.93
P0292,2025-08-20,10908.8,10651.55,9673.55,10411.3
P0292,2025-08-27,9894.36,11318.93,10773.61,10662.3
P0292,2025-09-03,9666.5,9491.07,10010.5,9722.69
P0292,2025-09-10,10616.37,10788.28,11268.75,10891.13
P0292,2025-09-17,9676.65,10430.34,10466.82,10191.27
P0292,2025-09-24,10165.06,9562.65,10404.55,10044.09
P0292,2025-10-01,11001.85,10684.38,10306.64,10664.29
P0292,2025-10-08,10010.72,9560.35,10548.41,10039.83
P0292,2025-10-15,9649.37,11289.61,10389.84,10442.94
P0292,2025-10-22,11157.93,11245.91,9570.99,10658.28
P0292,2025-10-29,11202.25,9400.86,10466.28,10356.46
P0292,2025-11-05,9236.38,11079.48,10753.46,10356.44
P0292,2025-11-12,11003.62,10533.82,10172.4,10569.95
P0292,2025-11-19,10755.32,10825.44,10794.65,10791.8
P0292,2025-11-26,10156.65,10546.36,10287.45,10330.15
P0292,2025-12-03,10896.07,9805.16,11279.9,10660.38
P0292,2025-12-10,10251.38,9720.4,11602.5,10524.76
P0292,2025-12-17,10633.89,9407.37,11551.2,10530.82
P0292,2025-12-24,10560.87,10359.29,11565.68,10828.61
P0292,2025-12-31,9214.2,10007.63,10494.31,9905.38
P0293,2025-01-01,13460.55,14681.41,13837.32,13993.09
P0293,2025-01-08,13301.24,13644.92,15273.5,14073.22
P0293,2025-01-15,14391.08,13749.94,13571.51,13904.18
P0293,2025-01-22,13168.28,13741.86,14637.1,13849.08
P0293,2025-01-29,14490.0,14539.42,14214.72,14414.71
P0293,2025-02-05,13765.33,15150.92,13541.55,14152.6
P0293,2025-02-12,14176.63,12490.68,14728.22,13798.51
P0293,2025-02-19,12589.48,12887.83,14483.99,13320.43
P0293,2025-02-26,14241.45,13565.23,13258.48,13688.39
P0293,2025-03-05,13007.85,14631.24,14051.28,13896.79
P0293,2025-03-12,12697.54,14249.22,12878.3,13275.02
P0293,2025-03-19,12710.26,13614.31,15305.61,13876.73
P0293,2025-03-26,12861.27,14046.34,15389.18,14098.93
P0293,2025-04-02,13883.46,15188.19,13216.65,14096.1
P0293,2025-04-09,14543.18,14217.32,13907.38,14222.63
P0293,2025-04-16,14092.36,14494.02,14074.36,14220.25
P0293,2025-04-23,13403.96,13136.02,12864.68,13134.89
P0293,2025-04-30,14248.32,13937.48,13820.66,14002.15
P0293,2025-05-07,13097.4,12658.74,14948.81,13568.32
P0293,2025-05-14,14422.7,13537.67,13444.85,13801.74
P0293,2025-05-21,13716.47,12617.77,14043.8,13459.35
P0293,2025-05-28,13156.21,14212.86,13007.8,13458.96
P0293,2025-06-04,12917.09,12515.76,14695.95,13376.27
P0293,2025-06-11,13096.22,13616.86,14962.96,13892.01
P0293,2025-06-18,13472.38,14587.41,13088.07,13715.95
P0293,2025-06-25,13340.93,14467.62,15031.21,14279.92
P0293,2025-07-02,12477.84,13655.56,14806.25,13646.55
P0293,2025-07-09,14461.52,12719.53,14773.7,13984.92
P0293,2025-07-16,12777.44,13092.57,15329.65,13733.22
P0293,2025-07-23,13382.63,12559.06,14346.65,13429.45
P0293,2025-07-30,13295.23,12820.04,12802.49,12972.59
P0293,2025-08-06,13591.66,15103.03,12936.02,13876.9
P0293,2025-08-13,13642.97,12634.32,13485.26,13254.18
P0293,2025-08-20,13638.49,12521.9,15006.21,13722.2
P0293,2025-08-27,14192.7,14507.59,13176.2,13958.83
P0293,2025-09-03,12558.02,13152.57,15332.8,13681.13
P0293,2025-09-10,12853.82,14809.64,14818.36,14160.61
P0293,2025-09-17,12993.83,13994.12,15221.14,14069.7
P0293,2025-09-24,14347.5,13851.16,15425.88,14541.51
P0293,2025-10-01,13315.45,12998.27,13563.04,13292.25
P0293,2025-10-08,14262.99,15226.72,14340.87,14610.19
P0293,2025-10-15,14155.51,12998.85,14427.43,13860.6
P0293,2025-10-22,14175.45,13438.72,15239.91,14284.69
P0293,2025-10-29,13649.39,14871.37,13707.69,14076.15
P0293,2025-11-05,14157.75,12635.05,14437.74,13743.51
P0293,2025-11-12,13298.32,13367.81,15009.82,13891.98
P0293,2025-11-19,12885.63,12685.31,15214.32,13595.09
P0293,2025-11-26,14495.15,12947.02,13457.3,13633.16
P0293,2025-12-03,12227.03,13894.05,13589.99,13237.02
P0293,2025-12-10,12761.3,13922.51,13239.31,13307.71
P0293,2025-12-17,12482.05,13862.6,13905.64,13416.76
P0293,2025-12-24,12475.49,12787.01,14102.67,13121.72
P0293,2025-12-31,13547.07,14891.28,14707.68,14382.01
P0294,2025-01-01,6612.67,6969.17,6518.28,6700.04
P0294,2025-01-08,5891.53,7107.13,7140.95,6713.2
P0294,2025-01-15,6184.46,6448.3,6045.45,6226.07
P0294,2025-01-22,6720.02,5946.17,7195.42,6620.54
P0294,2025-01-29,6316.05,6704.41,6638.01,6552.82
P0294,2025-02-05,6412.54,6352.62,6379.29,6381.48
P0294,2025-02-12,6938.15,6092.82,6078.05,6369.67
P0294,2025-02-19,6154.37,6180.54,7166.46,6500.46
P0294,2025-02-26,6661.88,6024.99,7227.36,6638.08
P0294,2025-03-05,6042.88,6954.08,7255.63,6750.86
P0294,2025-03-12,6283.37,6465.73,6547.79,6432.3
P0294,2025-03-19,6118.73,7085.77,6245.15,6483.22
